name,place_id,formatted_address,latitude,longitude,rating,user_ratings_total,website,phone_number,search_query,search_location,category,planning_area,weighted_average_income,total_households,has_website,has_phone,has_rating,search_coverage
Kim San Leng Food Centre Bukit Panjang,ChIJByKUI6cR2jER4lOR_DjfH1g,"259 Bukit Panjang Ring Rd, #01-36, Singapore 670259",1.3770278,103.773481,3.8,1650,http://kimsanleng.org/,6694 4429,run club,"Bukit Panjang, Singapore",Others,BUKIT PANJANG,10223.16462037638,38525.0,True,True,True,Local
"The Yard Bukit Timah (Level B1, KAP Mall)",ChIJEQhqoWQR2jERhsZ_IQjhNOc,"9 King Albert Park, B1-01 KAP Mall, Singapore 598332",1.3367197,103.7790983,4.8,18,http://theyard.sg/bukittimah,6914 9669,run club,"Bukit Panjang, Singapore",Others,BUKIT TIMAH,15710.218884329815,20472.0,True,True,True,Local
NTUC Club Clubhouse @ Choa Chu Kang Centre,ChIJ_zZn6RYR2jER4kmR46jqkqQ,"309 Choa Chu Kang Ave 4, Level 3, Centre 680309",1.3851432,103.7457512,2.7,10,https://www.ntucclub.com/our-brands/lifestyle/ntuc-club-clubhouses,6765 9433,run club,"Choa Chu Kang, Singapore",Others,CHOA CHU KANG,10535.758835482462,52657.0,True,True,True,Local
Warren Golf & Country Club,ChIJ8bz5EecR2jERK5d1v4t0Lrs,"81 Choa Chu Kang Wy, Singapore 688263",1.3840505,103.7365811,4.3,1008,http://www.warren.org.sg/,6586 1245,run club,"Choa Chu Kang, Singapore",Others,CHOA CHU KANG,10535.758835482462,52657.0,True,True,True,Local
Limbang Park,ChIJ7WfiXu4R2jERSN3bZdGEu6Y,"784 Choa Chu Kang Dr, Singapore 680784",1.3904711,103.7446489,4.2,425,,,run club,"Choa Chu Kang, Singapore",Others,CHOA CHU KANG,10535.758835482462,52657.0,False,False,True,Local
Choa Chu Kang Park,ChIJRzglD-wR2jERgCmyEeAecXI,"Choa Chu Kang Dr, Singapore 688845",1.3874864,103.7474293,4.3,1838,https://www.nparks.gov.sg/gardens-parks-and-nature/parks-and-nature-reserves/choa-chu-kang-park,1800 471 7300,run club,"Choa Chu Kang, Singapore",Others,CHOA CHU KANG,10535.758835482462,52657.0,True,True,True,Local
Ngee Ann Alumni Association,ChIJ9clPpIAQ2jERRrDyDVd8L_c,"535B Clementi Rd, Blk 75 Ngee Ann Polytechnic, Singapore 599492",1.3309812,103.7754071,3.7,13,http://www.naa.org.sg/,8033 8353,run club,"Clementi, Singapore",Others,BUKIT TIMAH,15710.218884329815,20472.0,True,True,True,Local
The American Club,ChIJG0aNr_IZ2jERT1xrhlJaMck,"10 Claymore Hl, Singapore 229573",1.3084609,103.8322004,4.4,720,http://www.amclub.org.sg/,6737 3411,run club,"Clementi, Singapore",Others,ORCHARD,0.0,0.0,True,True,True,Local
Tiong Bahru Park,ChIJpwd8kn8Z2jERptmG8rTWrsI,"1 Henderson Rd, Singapore 159561",1.2869819,103.8247631,4.4,897,,,run club,"Tiong Bahru, Singapore",Others,RIVER VALLEY,15695.421208530806,3376.0,False,False,True,Local
Tiong Bahru Football Club,ChIJcf_XvnQZ2jERmbsbCk-VRMg,"101 Upper Cross Street, People’s Park Centre, #B1-18C 058357, Singapore 058357",1.285697,103.843945,4.1,9,https://tbfcsg.com/,6535 8098,run club,"Tiong Bahru, Singapore",Others,OUTRAM,9371.743688254664,5466.0,True,True,True,Local
British Sports touchtennis Academy,ChIJIe5uFQAZ2jERQl_3u_fHs4E,"51A Jalan Bukit Merah, Singapore 169548",1.2792464,103.8291622,5.0,6,https://www.britishsportsclub.com/,8202 2015,run club,"Bukit Merah, Singapore",Others,OUTRAM,9371.743688254664,5466.0,True,True,True,Local
Bianka Panova Academy,ChIJ0451Y9Eb2jERfQBHkMCiMBs,"2 Bukit Merah Central, #02-03, Singapore 159835",1.2847568,103.8138566,4.6,29,https://www.biankapanova.com/,8126 1177,run club,"Bukit Merah, Singapore",Others,BUKIT MERAH,10092.468693505003,45358.0,True,True,True,Local
The Skewer Bar,ChIJSV8QoDsY2jERVo7t067LKwM,"2 Lor 25 Geylang, Singapore 388287",1.3136604,103.8828393,4.3,770,https://theskewerbar.com/,9642 0837,run club,"Geylang, Singapore",Others,GEYLANG,9511.15418625147,34040.0,True,True,True,Local
Home of Athletics,ChIJM8r3eEgY2jERpsZo98mOyJ0,"8 Stadium Blvd, Singapore 397804",1.3056748,103.8776254,4.4,125,https://www.myactivesg.com/facilities/kallang-practice-track,6348 1291,run club,"Kallang, Singapore",Others,KALLANG,10084.228177543,31046.0,True,True,True,Local
Kallang ActiveSG Tennis Centre,ChIJh41Q1UcY2jERzlGz6WW-dkM,"8 Stadium Blvd, Singapore 397804",1.3058333,103.8788889,4.4,321,https://www.activesgcircle.gov.sg/facilities/kallang-tennis-centre,6348 1291,run club,"Kallang, Singapore",Others,KALLANG,10084.228177543,31046.0,True,True,True,Local
Sri Siva Durga Temple,ChIJ3waWx3gX2jER1ewFTLu_zsk,"8 Potong Pasir Ave 2, Singapore 358362",1.331824,103.8666227,4.7,691,http://sivadurga.com/,6284 1898,run club,"Potong Pasir, Singapore",Others,TOA PAYOH,10071.888371896875,35569.0,True,True,True,Local
Barca Football Academy Singapore,ChIJd_0g2YgZ2jERQ-vOPFPy-e4,"1 Aljunied Walk, Nexus International School, Singapore 387293",1.3211367,103.8809609,4.3,36,https://www.barcaacademy.sg/,8079 6531,run club,"Aljunied, Singapore",Others,GEYLANG,9511.15418625147,34040.0,True,True,True,Local
Club HEAL @ Eunos Crescent,ChIJK-zkrTEZ2jERst3kcyJIiGI,"20 Eunos Cres, #01-2961A, Singapore 400020",1.324714,103.9031931,5.0,2,https://www.clubheal.sg/,6899 3463,run club,"Eunos, Singapore",Others,GEYLANG,9511.15418625147,34040.0,True,True,True,Local
Chinese Swimming Club,ChIJu6Cmom8Y2jERdP5dspAyYb8,"21 Amber Rd, Singapore 439870",1.3001499,103.9005439,4.4,855,http://www.chineseswimmingclub.org.sg/,6345 1221,run club,"Katong, Singapore",Others,MARINE PARADE,12828.006335837315,13179.0,True,True,True,Local
Plain as Play by The Makers' Club,ChIJtwaoxQcZ2jER37t67J7O6wE,"199A E Coast Rd, Singapore 428902",1.307289,103.9065126,5.0,31,https://www.themakersclub.sg/,8044 3254,run club,"Katong, Singapore",Others,MARINE PARADE,12828.006335837315,13179.0,True,True,True,Local
Temporary Marine Parade Community Club,ChIJ9-fAGQAZ2jERU-lS3Xe5kMo,"Block 67 Marine Dr, #01-222, Singapore 440067",1.3044467,103.9097475,0.0,0,,6346 4900,run club,"Marine Parade, Singapore",Others,MARINE PARADE,12828.006335837315,13179.0,False,True,False,Local
Dog Run @ Pasir Ris Park,ChIJ7bZAQRw92jERFS8aXVc3blE,"125 Pasir Ris Rd, Singapore 519121",1.3867936,103.9420832,3.9,24,,,run club,"Pasir Ris Park, Singapore",Others,PASIR RIS,11846.999197728956,40510.0,False,False,True,Local
Pasir Ris Park Area 4,ChIJWabVXsE92jER5C9NjLIWONI,"125 Pasir Ris Rd, Singapore 519121 Pasir Ris Rd, Singapore 519121",1.386738,103.9423035,4.5,334,,,run club,"Pasir Ris Park, Singapore",Others,PASIR RIS,11846.999197728956,40510.0,False,False,True,Local
Pasir Ris Park Connector,ChIJPaCM_rc92jERV8tCJVqWweM,"201 Pasir Ris Rd, Singapore 519147 Pasir Ris Rd, Singapore 519147",1.3819941,103.9494825,4.7,56,https://www.nparks.gov.sg/gardens-parks-and-nature/park-connector-network/pasir-ris-pc,,run club,"Pasir Ris Park, Singapore",Others,PASIR RIS,11846.999197728956,40510.0,True,False,True,Local
Campsite 1 @ Pasir Ris Park,ChIJRxbRPrU92jER9U4a_rBMjI4,"159T Jln. Loyang Besar, Singapore 506927",1.3803351,103.9596105,4.5,33,http://www.nparks.gov.sg/,,run club,"Pasir Ris Park, Singapore",Others,PASIR RIS,11846.999197728956,40510.0,True,False,True,Local
89.7 Supper Club,ChIJb9utVBY82jERm6ggS6Xn130,"5 Changi Village Rd, 5, Singapore 500005",1.3888395,103.9869143,4.1,2376,https://www.facebook.com/89.7SupperClub/,6214 1897,run club,"Changi Village, Singapore",Others,CHANGI,0.0,0.0,True,True,True,Local
Al Capone's Changi Civil Service Club,ChIJkfnoZBA92jERaKWzokgWl2c,"2 Netheravon Rd, Singapore 508503",1.3914938,103.9857633,4.5,111,http://www.alcaponesg.com/,8750 8781,run club,"Changi Village, Singapore",Others,CHANGI,0.0,0.0,True,True,True,Local
The Bark Cafe,ChIJ_TyD6vc82jERTi4z_YRalVg,"1000 Upper Changi Rd N, Singapore 507707",1.3622362,103.9738262,4.1,1267,,8281 2125,run club,"Changi Village, Singapore",Others,CHANGI,0.0,0.0,False,True,True,Local
Rumours Beach Club,ChIJq6qq3_gb2jERR3TAOKZPK6I,"40 Siloso Bch Walk, Sentosa, Singapore 098996",1.2540185,103.814562,4.1,1664,http://www.rumoursbeach.club/,9776 9190,run club,"Sentosa, Singapore",Others,SOUTHERN ISLANDS,0.0,0.0,True,True,True,Local
"Bikini Bar - Beachfront Bar on Siloso Beach, Sentosa",ChIJ4fVxTf8b2jER-wnDh8Sxov0,"50 Siloso Bch Walk, #01-01, Singapore 099000",1.2525685,103.8158124,4.1,892,http://www.bikinibar.sg/,,run club,"Sentosa, Singapore",Others,SOUTHERN ISLANDS,0.0,0.0,True,False,True,Local
Summerhouse Beach Club,ChIJhZUCmfcb2jERA9rt0naPQ_4,"Siloso Beach, 30 Siloso Bch Walk, 30, Singapore 099011",1.2551392,103.813362,4.0,87,https://www.skyparksentosa.com/restaurants,6911 3070,run club,"Sentosa, Singapore",Others,SOUTHERN ISLANDS,0.0,0.0,True,True,True,Local
Casino Royale Bar,ChIJr6qqqq0e2jERXHzJRFzgeiE,"8 Sentosa Gateway, Singapore 098269",1.2560732,103.8202719,4.3,405,,,run club,"Sentosa, Singapore",Others,SOUTHERN ISLANDS,0.0,0.0,False,False,True,Local
"The Japanese Association, Singapore",ChIJzb8l46sQ2jER4NIDTCvdw_A,"120 Adam Rd, Singapore 289899",1.3306188,103.8158336,4.4,351,http://www.jas.org.sg/,6591 8136,run club,"Pulau Damar Darat, Singapore",Others,NOVENA,12399.320787338742,15038.0,True,True,True,Local
ClubWOA Dining Room & Aviators' Lounge,ChIJAQDAFs0V2jER-eSkyfNzlM8,"66 Seletar Aerospace View, Level 3 Aviation Hangar66, WOA 797509",1.4123242,103.8697261,4.8,73,,8692 9895,run club,"Pulau Seletar, Singapore",Others,SELETAR,0.0,0.0,False,True,True,Local
Republic of Singapore Flying Club,ChIJma5ByDQU2jERVUOm703olFw,"700 W Camp Rd, Unit 05-01, Singapore 797649",1.4203894,103.8640637,4.2,5,http://www.singaporeflyingclub.com/,6481 0200,run club,"Pulau Seletar, Singapore",Yoga/Pilates Studio,SELETAR,0.0,0.0,True,True,True,Local
Lower Seletar Reservoir Park,ChIJ____rBoU2jERyE5AP5-iwrc,"Yishun Ave 1, Lower Seletar Reservoir Park, Singapore 769139",1.4101641,103.8324319,4.5,2452,,1800 471 7300,run club,"Pulau Seletar, Singapore",Others,YISHUN,9019.018663760686,65153.0,False,True,True,Local
Upper Seletar Reservoir Park,ChIJcRNpHFwR2jERYHKod6yVMM0,"Mandai Rd Track 7, Singapore",1.3998531,103.8069379,4.6,1389,,,run club,"Pulau Seletar, Singapore",Others,MANDAI,0.0,0.0,False,False,True,Local
Seletar Bowl @ Seletar Country Club,ChIJ4axz90YV2jERZczxFfUB1yo,"101 Seletar Club Rd, Sports Complex, Singapore 798273",1.409828,103.8591276,5.0,2,https://www.seletarclub.com.sg/sports_social/bowling/,6486 0853,run club,"Pulau Seletar, Singapore",Others,SELETAR,0.0,0.0,True,True,True,Local
En Motion Dance School,ChIJw0OZFm0Z2jERJc35nwHRK4Y,"8 Grange Rd, #03-05/05A Cineleisure basement car park, Singapore 239695",1.3014617,103.8366508,4.9,385,http://www.dance-en-motion.com/,9159 7811,dance studio,Singapore,Fitness Studio,ORCHARD,0.0,0.0,True,True,True,General
Galaxy Dance Academy (City Hall),ChIJ8csQL-YZ2jERKFe42RgsNVQ,"9 Purvis St, #02-02/03, Singapore 188588",1.2967437,103.8551827,5.0,332,https://www.galaxy-dance.com/,8208 2402,dance studio,Singapore,Fitness Studio,ROCHOR,0.0,0.0,True,True,True,General
Tanglin Arts Studio,ChIJPWu1u5kQ2jERWvXXU6lV4Qc,"22 Camden Park, Hollandse Club, Singapore 299814",1.330031,103.816455,4.8,69,http://www.tanglinartsstudio.com/,8123 6770,dance studio,Singapore,Fitness Studio,NOVENA,12399.320787338742,15038.0,True,True,True,General
The DanceSport Academy (tda),ChIJzUmurG8Y2jERO5go8ElRbKc,"545 Orchard Rd, #10-11 Far East Shopping Centre, Singapore 238882",1.306054,103.8296529,5.0,58,http://www.thedancesportacademy.com/,6440 3303,dance studio,Singapore,Fitness Studio,ORCHARD,0.0,0.0,True,True,True,General
"Danz People | Dance Classes for Adults, Kids and Special Needs in Singapore",ChIJ1ZAIkrwZ2jERv97Ypy9b8co,"6 Raffles Blvd, #02 - 15 / 17, Singapura 039594",1.2910394,103.856949,4.5,30,http://www.danzpeople.com/,6884 9072,dance studio,Singapore,Fitness Studio,DOWNTOWN CORE,14925.66,1350.0,True,True,True,General
Ballroom Dance Academy Singapore,ChIJOXMCOT0Y2jERGY9kfLE0DXw,"317 Outram Road #03-01C, Level 3 Concorde Shopping Centre, Singapore 169075",1.288755,103.8342385,4.9,81,http://www.ballroomdancesingapore.com/,8891 9353,dance studio,Singapore,Fitness Studio,SINGAPORE RIVER,0.0,0.0,True,True,True,General
Dancepointe Academy @ Buona Vista,ChIJkexqgm8b2jERDXZQ1-3Y0_I,"100 N Buona Vis Rd, #02-01 Buona Vista MRT Station, Singapore 139345",1.3073105,103.7898406,4.9,115,https://www.dancepointe.com.sg/,6262 1548,dance studio,Singapore,Fitness Studio,QUEENSTOWN,10724.055500982318,28504.0,True,True,True,General
City Ballet Academy,ChIJjVVLlF4Q2jER6Z77OLdKYyY,"60A Orchard Rd, #B1-01/02/03, Singapore 238890",1.299295,103.8456831,4.7,52,http://www.cityballetacademy.com/,8228 0693,dance studio,"Orchard Road, Singapore",Fitness Studio,MUSEUM,0.0,0.0,True,True,True,Local
All That Jazz Dance Academy (Forum Shopping Mall),ChIJWw12jYwZ2jERSBHagIU0lkU,"Forum Shopping Mall 583 Orchard Road 02-05/06/07, Singapore 238884",1.3058992,103.8288347,4.8,51,https://allthatjazz.com.sg/,6262 0109,dance studio,"Orchard Road, Singapore",Fitness Studio,ORCHARD,0.0,0.0,True,True,True,Local
Zhou Dancesport Academy,ChIJAblMXgoZ2jER_A6O0yQa9QM,"21 Tan Quee Lan St, #02-09, Singapore 188108",1.2986201,103.8564026,5.0,84,,8201 5534,dance studio,"Marina Bay, Singapore",Fitness Studio,ROCHOR,0.0,0.0,False,True,True,Local
Gayathri Dance Academy,ChIJ0eqEesQV2jERHEVyMFqSn_M,"2A Dalhousie Ln, Singapore 209671",1.3050601,103.8519331,4.9,24,http://www.gayathridanceacademy.com/,9199 2571,dance studio,"Little India, Singapore",Fitness Studio,ROCHOR,0.0,0.0,True,True,True,Local
ACTFA School of Dance & Performing Arts,ChIJ0bOevNYb2jERwrXOCU4JwYM,"66B Racecourse Rd, Singapore 218570, Singapore 669569",1.3086521,103.8512435,4.0,12,http://www.actfa.com/,8157 7733,dance studio,"Little India, Singapore",Fitness Studio,ROCHOR,0.0,0.0,True,True,True,Local
Lindance Arts Studio (Dhoby Ghaut),ChIJa1uSaAAZ2jERsp4rKGFGhu4,"1 Selegie Rd, #03-04 GR.iD Mall, Singapore 188306",1.3001295,103.8490609,5.0,1,,8161 5626,dance studio,"Little India, Singapore",Fitness Studio,MUSEUM,0.0,0.0,False,True,True,Local
Justino & Ching Dance Academy Pte. Ltd.,ChIJPaWdBKUZ2jERNxEp-XAzlS4,"795, N Bridge Rd, #02-01 797, Singapore 198763",1.3041239,103.8602374,4.8,19,,9754 7364,dance studio,"Kampong Glam, Singapore",Fitness Studio,KALLANG,10084.228177543,31046.0,False,True,True,Local
Jump Five Dance Academy,ChIJ6Rhah_MZ2jER8--hv6oLd1U,"470 N Bridge Rd, #04-12 Bugis Cube, Singapore 188735",1.2982059,103.8556579,5.0,5,http://jumpfivedance.com/,8931 4350,dance studio,"Kampong Glam, Singapore",Fitness Studio,ROCHOR,0.0,0.0,True,True,True,Local
Soul of Art Academy,ChIJhz5NPHcZ2jER6FrnTCgZ7Dg,"341a Beach Rd, Singapore 199567",1.3015146,103.8614138,4.1,9,,9119 4206,dance studio,"Kampong Glam, Singapore",Fitness Studio,ROCHOR,0.0,0.0,False,True,True,Local
The Academy Of Dance,ChIJi7Gjt8g92jERHlCPq0woCM0,"510 Tampines Central 1, Singapore 520510",1.3547645,103.944446,4.7,14,http://www.theacademyofdance.sg/,9837 2670,dance studio,"Tampines, Singapore",Fitness Studio,PASIR RIS,11846.999197728956,40510.0,True,True,True,Local
Dancepointe Academy @ Pasir Ris Mall,ChIJsYFke5w92jER9TLf0FtNy2k,"7 Pasir Ris Central, #02-50, Singapore 519612",1.3734466,103.9485251,4.9,88,http://dancepointe.com.sg/,6584 6368,dance studio,"Tampines, Singapore",Fitness Studio,PASIR RIS,11846.999197728956,40510.0,True,True,True,Local
ART AND ARTIST Indian classical School of fine arts(ANASFA) Tampines,ChIJZ11Cu0k92jERYA4fJyMAJ7E,"01 Tampines Central 6, #08 5, Singapore 529482",1.353279,103.9418625,4.5,13,https://www.anasfa.com/,9653 0553,dance studio,"Tampines, Singapore",Fitness Studio,PASIR RIS,11846.999197728956,40510.0,True,True,True,Local
Le Grand School of Dance,ChIJIU2INRI92jERiltaKz2O6Y0,"19 E Coast Rd, #02-01, Singapore 428746",1.3045739,103.90244,4.2,49,http://www.legrandschoolofdance.com/,8589 9586,dance studio,"Bedok, Singapore",Fitness Studio,MARINE PARADE,12828.006335837315,13179.0,True,True,True,Local
The School of Dance,ChIJDy11aLMi2jERlShl3gk7uOc,"209 New Upper Changi Rd, #03-639, Singapore 460209",1.3245781,103.9296683,0.0,0,,6841 1020,dance studio,"Bedok, Singapore",Fitness Studio,BEDOK,10710.615373350993,78532.0,False,True,False,Local
Artiste Quotient | AQ Dance Academy,ChIJw1FdenIY2jER8hHLlRordP0,"154 E Coast Rd, Singapore 428864",1.3064011,103.9058705,4.8,6,https://aqdance.com.sg/,6348 2878,dance studio,"Bedok, Singapore",Fitness Studio,MARINE PARADE,12828.006335837315,13179.0,True,True,True,Local
5th Avenue Dance School @ Pasir Ris,ChIJa6HJAts92jERmKH6isBkSbY,"7 Pasir Ris Central, #02-45, Mall 519612",1.3722986,103.9494884,0.0,0,http://www.5thavenue.com.sg/,6584 6368,dance studio,"Pasir Ris, Singapore",Fitness Studio,PASIR RIS,11846.999197728956,40510.0,True,True,False,Local
Taneo Dance Academy,ChIJAXBY2D0U2jEROW8TBHGnSLk,"120 Woodlands Ave 1, #04-01, Singapore 739069",1.4274683,103.7921948,4.7,51,http://www.taneodanceacademy.com/,9006 9416,dance studio,"Woodlands, Singapore",Fitness Studio,MANDAI,0.0,0.0,True,True,True,Local
Crestar School of Dance @ Woodlands Civic Centre,ChIJqVqJA6YT2jERJbW-QSLsyyc,"900 S Woodlands Dr, #05-03 Woodlands Civic Centre, Singapore 730900",1.4349606,103.7867561,4.6,14,https://crestardance.com.sg/,9387 1902,dance studio,"Woodlands, Singapore",Fitness Studio,WOODLANDS,9184.241848443537,70416.0,True,True,True,Local
Dancepointe Academy @ Sembawang,ChIJl_IWLH0T2jER63CKwp4cF3w,"30 Sembawang Dr, #04-08, Singapore 757713",1.4480988,103.8195457,4.7,40,http://www.dancepointe.com.sg/,6757 3638,dance studio,"Woodlands, Singapore",Fitness Studio,SEMBAWANG,9856.022017546808,29749.0,True,True,True,Local
DF Academy @ Jurong East,ChIJ7bL6qA8Q2jERvD_Uy_MPcXw,"3 #04-13 Gateway Dr, Westgate, Singapore 608532",1.3341684,103.7430216,4.9,322,http://www.dfacademy.com.sg/,8717 8869,dance studio,"Woodlands, Singapore",Fitness Studio,BUKIT BATOK,10063.376106008258,47468.0,True,True,True,Local
The Ballet School Singapore (Woodlands Civic Centre),ChIJzV2BxG0T2jERztvV0kMSFi8,"900 S Woodlands Dr, #03-02, Singapore 730900",1.435152,103.787195,0.0,0,https://www.theballetschool.com.sg/,6669 3833,dance studio,"Woodlands, Singapore",Fitness Studio,WOODLANDS,9184.241848443537,70416.0,True,True,False,Local
Taneo Dance Academy,ChIJ2Qbt-CIX2jERq6Fj0a5zhCg,"270 Bishan Street 24, #B1-198, Singapore 570270",1.3569751,103.8420929,5.0,42,http://www.taneodanceacademy.com/,9006 9416,dance studio,"Woodlands, Singapore",Fitness Studio,BISHAN,12483.410944381014,24524.0,True,True,True,Local
The Ballet School Singapore (Canberra Plaza),ChIJz7KZRuQV2jERBUJRP30ymK0,"133 Canberra Vw, #03-01, Singapore 750133",1.4429505,103.8307247,4.8,6,http://www.theballetschool.com.sg/,6513 6388,dance studio,"Sembawang, Singapore",Fitness Studio,SEMBAWANG,9856.022017546808,29749.0,True,True,True,Local
The Academy of Dance,ChIJmcc3a0wV2jER7Xc-etz5k7c,"598 Yishun Ring Rd, #01-35/36 Wisteria Mall, Singapore 768698",1.4183296,103.8412392,5.0,3,http://www.theacademyofdance.sg/,9337 8605,dance studio,"Yishun, Singapore",Fitness Studio,YISHUN,9019.018663760686,65153.0,True,True,True,Local
Drishti Dance School,ChIJewaJ3IQV2jERTWi5g3-q8vw,"Yishun, Singapore 761468",1.4253954,103.8517139,5.0,4,https://www.instagram.com/drishtidanceschool?igsh=emdnbTNxa29qd3Rj,9820 3104,dance studio,"Yishun, Singapore",Fitness Studio,SIMPANG,0.0,0.0,True,True,True,Local
DF Academy @ Yishun,ChIJI57o1DoV2jERCRk2t8pxBcE,"930 Yishun Ave 2, Singapore 769098",1.4293356,103.8360944,5.0,1,http://www.dfacademy.com.sg/,8717 8869,dance studio,"Yishun, Singapore",Fitness Studio,YISHUN,9019.018663760686,65153.0,True,True,True,Local
Art and Artist School of fine arts (ANASFA) Indian Classical Music and Dance school - Wisteria Mall Yishun,ChIJQWcbFMYV2jERw9ImhSUvNGQ,"598 Yishun Ring Rd, B1-09 Wisteria Mall, Singapore 768698",1.4178819,103.8413551,5.0,1,https://anasfa.com/,9653 0553,dance studio,"Yishun, Singapore",Fitness Studio,YISHUN,9019.018663760686,65153.0,True,True,True,Local
Kidz Education City (KEC),ChIJjWOK5H0V2jERooIYPCOXcsE,"2 Yishun Walk, #04-06 HomeTeamNS Khatib, Singapore 767944",1.4145727,103.8306592,4.9,76,https://www.kecity.com.sg/,6721 3388,dance studio,"Yishun, Singapore",Fitness Studio,YISHUN,9019.018663760686,65153.0,True,True,True,Local
The Little Arts Academy Campus I,ChIJ1ZAIkrwZ2jERzdUhlBcZxm0,"930 Yishun Ave 2, #03-38, Singapore 769098",1.4292459,103.8360894,4.3,9,http://www.thelittleartsacademy.sg/,6513 3013,dance studio,"Yishun, Singapore",Fitness Studio,YISHUN,9019.018663760686,65153.0,True,True,True,Local
Singapore Lion Dance Team (Wei Eng Dragon & Lion Dance Centre),ChIJVVUVBZwT2jERF0ie_ccO9Gg,"15 Yishun Industrial Street 1, #07-12 Win 5, Singapore 768091",1.4373814,103.8440232,4.9,38,http://www.sgweieng.com/,9800 1723,dance studio,"Yishun, Singapore",Fitness Studio,SIMPANG,0.0,0.0,True,True,True,Local
DF Academy @ Ang Mo Kio,ChIJgUCAlucW2jERUsnshwEwI6s,"4190 Ang Mo Kio Ave 6, #03-02, Singapore 569841",1.3719263,103.8460738,4.9,99,http://www.dfacademy.com.sg/,8687 8341,dance studio,"Yishun, Singapore",Fitness Studio,ANG MO KIO,9398.25493644068,47200.0,True,True,True,Local
Dancepointe Academy @ Sengkang West,ChIJ4zd6W4YX2jER-RD4a4HNbh4,"21 Sengkang W Ave, Singapore 797650",1.3919259,103.8770407,4.9,178,https://www.dancepointe.com.sg/,6721 3380,dance studio,"Yishun, Singapore",Fitness Studio,SENGKANG,10549.841220784238,72478.0,True,True,True,Local
Dancepointe Academy @ Ang Mo Kio,ChIJw8oFyt8X2jERMHn0PS1eyLc,"712 Ang Mo Kio Ave 6, #03-4056, Singapore 560712",1.3714264,103.8471053,4.9,30,http://www.dancepointe.com.sg/,6721 3383,dance studio,"Ang Mo Kio, Singapore",Fitness Studio,ANG MO KIO,9398.25493644068,47200.0,True,True,True,Local
