name,place_id,formatted_address,latitude,longitude,rating,user_ratings_total,website,phone_number,search_query,search_location
Veer Fitness,ChIJFxp-KCc92jERUIHPSTSROfk,"141 Simei Street 2, Singapore 520141",1.3453934,103.9551771,5.0,39,,,personal_trainer,"Simei, Singapore"
IFPA Certified Personal Trainer Courses - Singapore,ChIJyY72UKYZ2jERmn0Hci0IWGM,"350 Cranwell Rd, Level 1 of Changi Beach Club Sports Complex, Singapore 509864",1.3897152,103.9766642,5.0,5,http://www.getcertifiedpt.com/,9047 0504,personal_trainer,"Expo, Singapore"
D'Fitness,ChIJM8Wmi20Y2jERVPK6PJbwpfg,"20B E Coast Rd, Level B, Singapore 428747",1.3040888,103.9024481,5.0,10,https://procoach.app/darren-stephen-lim,9666 1429,personal_trainer,"Mountbatten, Singapore"
Retrofit,ChIJpW4OY4AZ2jERK53zANkmCas,"80 Marine Parade Road #14-09, Parkway Parade, Singapore 449269",1.3014702,103.9051552,5.0,1,http://retrofit.sg/,6681 6536,personal_trainer,"Marine Parade, Singapore"
Core Concepts Physiotherapy Parkway Parade,ChIJ427_mXEY2jERw5ZugcdTbYo,"80 Marine Parade Rd, #14-09 Parkway Parade, Singapore 449269",1.302156,103.9051332,4.9,659,https://www.coreconceptsphysio.sg/?utm_source=GMBlisting&utm_medium=Organic,6226 3632,personal_trainer,"Marine Parade, Singapore"
Goodlife Studio (Marine Parade),ChIJ3X-Ug3UY2jERJ6shOf6gBvY,"15 Marine Ter, #01-18, Singapore 440015",1.3048397,103.9139344,4.4,27,https://montfortcare.org.sg/services/seniors/,8940 0579,personal_trainer,"Marine Parade, Singapore"
Parkway Parade,ChIJ2WUXmnEY2jERoGOSkJVgnrY,"80 Marine Parade Rd, Singapore 449269",1.3013366,103.9052333,4.3,8962,https://www.parkwayparade.com.sg/,6344 1242,personal_trainer,"Marine Parade, Singapore"
HomeTeamNS Action Motion,ChIJayxBfy092jER27rndYzw0I4,"900 Bedok North Rd, #02-07 HomeTeamNS Bedok Reservoir Clubhouse, Singapore 479994",1.3414745,103.9190853,4.9,1624,https://www.hometeamns.sg/bedokreservoir/actionmotion/,6705 9411,personal_trainer,"Bedok Reservoir, Singapore"
Ozio Spa,ChIJX7FiQJM92jERU9rKj7pCK7c,"Blk742 Bedok Reservoir Rd, #01-3119, Singapore 470742",1.3382536,103.9222149,4.3,51,http://www.oziospa.com/,6979 7319,personal_trainer,"Bedok Reservoir, Singapore"
Reservoir Village,ChIJr5Tkqls92jER2KMjYsfTz8M,"740 Bedok Reservoir Rd, Singapore 470740",1.337805,103.922602,4.2,838,,,personal_trainer,"Bedok Reservoir, Singapore"
Pasir Ris Town Park,ChIJNTlhccg92jERBftThrByZK0,"Along, Pasir Ris Central, Opposite MRT Station, Singapore 519639",1.3720588,103.95268,4.4,6335,,1800 471 7300,personal_trainer,"Pasir Ris Park, Singapore"
Sensory Trail,ChIJ_wOeL4M-2jER4bIVFLxTYMQ,Singapore,1.4035669,103.9717582,4.4,78,https://www.nparks.gov.sg/pulau-ubin/heritage/places-of-interest/sensory-trail-garden,6542 4108,personal_trainer,"Pulau Ubin, Singapore"
Ubin Quarry Viewpoint,ChIJJSWoiHw-2jER2ID2KBkAn-o,Singapore,1.4081773,103.9557349,4.8,13,,,personal_trainer,"Pulau Ubin, Singapore"
RANGE Personal Training,ChIJswzXSiMZ2jERRSWHINucjXM,"39 Carpenter St, Singapore 059918",1.2879119,103.8478544,5.0,19,http://rangepersonaltraining.com/,9336 6775,personal_trainer,"Pulau Tekong, Singapore"
Housecall Singapore Personal Training by Coach Kai,ChIJd09u6oIZ2jERaPG_XvtgHrI,"331 River Valley Rd, #01-01 Angsana Terrace, Singapore 238363",1.2944893,103.8337978,5.0,7,https://wa.me/6585270514,8527 0514,personal_trainer,"St John's Island, Singapore"
JG FIT,ChIJF97ArJcZ2jERR4S90Y7NVTk,"The Central, 6 Eu Tong Sen St SOHO1, #05-01, Singapore 059817",1.2891465,103.8467157,4.9,54,http://www.jgfitsg.com/,8775 1543,personal_trainer,"St John's Island, Singapore"
Singapore Calisthenics Academy,ChIJ1WyP8ssZ2jER7Pz-4jnMqzI,"11 Collyer Quay, LEVEL #20-00, Singapore 049317",1.2835611,103.8522914,4.9,91,http://singaporecalisthenics.com/,8894 9118,personal_trainer,"St John's Island, Singapore"
Band of Sisters,ChIJVwWj1A4Z2jERBdmFGADzQDk,"38 St Patrick's Rd, Singapore 424163",1.3075582,103.9138994,5.0,62,https://bandofsisters.co/,,personal_trainer,"Sisters' Islands, Singapore"
FitPound,ChIJEV7x_zUf2jERSQaf28nxPXQ,"Amara Sanctuary Resort Sentosa Island, 1 Larkhill Rd, Singapore 099394",1.2514884,103.8227716,5.0,1,https://www.fitpound.sg/,9025 8431,personal_trainer,"Sisters' Islands, Singapore"
Level,ChIJOXOGx_wZ2jER6CpZXo-eYYo,"14 Robinson Rd, #01-00, Singapore 048545",1.2820124,103.8507909,4.7,41,https://level.com.sg/?utm_medium=organic&utm_source=gmb&utm_campaign=robinson,6787 9560,personal_trainer,"Sisters' Islands, Singapore"
H.I.T GYM Personal Training Singapore,ChIJk-svWbEZ2jERaMUeD44LnWk,"63 Robinson Rd, Unit 16-04, Singapore 068894",1.2788982,103.8490709,5.0,69,https://hitptsg.com/,9428 0574,personal_trainer,"Pulau Hantu, Singapore"
The PIT Singapore,ChIJcx-rMW0Z2jERQIP7B9roDYI,"123 Devonshire Rd, Singapore 239883",1.2997606,103.8363676,5.0,89,http://www.pitpersonaltrainer.com.sg/,6222 4860,personal_trainer,"Pulau Hantu, Singapore"
LTU Personal Training,ChIJOeBKvQIZ2jER7UooRaimMas,"5 Shenton Wy, #02-01 UIC Building, Singapore 068808",1.2770884,103.8491841,5.0,126,http://ltu.sg/,9119 0697,personal_trainer,"Pulau Biola, Singapore"
FITLUC Boat Quay,ChIJwXAcUlUZ2jERvTn3NWmVYYo,"82 Boat Quay, #03-01, Singapore 049870",1.2886783,103.8491953,4.9,81,https://www.fitluc.com/,8112 0110,personal_trainer,"Pulau Satumu, Singapore"
King Bruh Fitness,ChIJm0vxW-8Z2jERoEqflyOjjtM,"30 Merchant Rd, #02-12/17 Inside Energia Fitness Club, Riverside Point, Singapore 058282",1.2896098,103.8439831,5.0,16,https://www.personaltrainer-singapore.com/?utm_source=google&utm_medium=wix_google_business_profile&utm_campaign=8286904733120565431,9151 3244,personal_trainer,"Pulau Bukom, Singapore"
Pretty Strong Coaching,ChIJp-uNU7OkgWYRZRgtch1a3Wo,"Beach Rd, Singapore 199591",1.301049,103.8617684,5.0,12,https://www.prettystrongcoaching.com/,(940) 623-4609,personal_trainer,"Pulau Busing, Singapore"
Pulau Merlimau,ChIJ0Y-NN9kE2jERlB_8-I5FuLc,"Pulau Merlimau, Singapore",1.2863889,103.7122222,3.3,3,,,personal_trainer,"Pulau Merlimau, Singapore"
Pulau Sakra,ChIJkTOb9JgE2jERnIR5Scs6q8Y,"Singapore, 沙克拉岛",1.2591667,103.7041667,0.0,0,,,personal_trainer,"Pulau Sakra, Singapore"
RD Fitness - Sg Personal Trainer,ChIJoSblJN0Z2jERcba2WjdrcxA,"138 Robinson Rd, #09-01 Oxley Tower, Singapore 068906",1.2786707,103.848402,5.0,36,https://rd-fitness.com/,9025 7352,personal_trainer,"Pulau Damar Laut, Singapore"
SIN PERSONAL TRAINING,ChIJeWzqkbUZ2jER7_ktqab6aAk,"304 Orchard Rd, #06-03 Lucky Plaza, Singapore 238863",1.3041842,103.8343925,5.0,4,,9078 8218,personal_trainer,"Pulau Tekong Besar, Singapore"
Off Duty Pilates (Neil Road),ChIJtaCiCCEZ2jERqlJqPN1GLgk,"71B Neil Rd, Level 3, Singapore 088900",1.2792908,103.8422246,4.3,36,http://www.offdutypilates.com/,,pilates studio,"Outram, Singapore"
Posture Plus (Haig Road) Pte. Ltd.,ChIJdR-v1KsZ2jERBd53JItcRI0,"36 Haig Rd, Singapore 438740",1.3130842,103.8958658,4.9,10,https://postureplus.sg/,8690 4210,pilates studio,"Geylang, Singapore"
ABMUS by Keath,ChIJdWYorCIZ2jERoJ-1BJ4G8-Y,"ABMUSbyKeath @ Aurora, 36 Beach Rd, #02-01 South Beach Quarter, Singapore 189766",1.2957892,103.8561877,5.0,1,https://www.dscvry-abmus.com/sg/,8190 7515,pilates studio,"Kusu Island, Singapore"
Breathe Pilates - The Heeren,ChIJZ9SEMb0Z2jERjHfOKHVCfCU,"260 Orchard Rd, #05-05 The Heeren, Singapore 238855",1.3027635,103.837358,4.1,14,https://www.breathepilates.com.sg/,6571 0665,reformer pilates,"Orchard Road, Singapore"
STRONG Pilates Tanjong Pagar,ChIJ_5rBeH8Z2jERBn11-GmrSsM,"6A Shenton Wy, #02-01/02 OUE Downtown 2, Singapore 068815",1.2766186,103.848138,4.8,135,https://strongpilates.sg/,8924 7105,reformer pilates,"Marina Bay, Singapore"
Legione,ChIJe7vG6nQZ2jERZR0UeWNnkuI,"139 Cecil St, #11-01 YSY Building, Singapore 069539",1.2795776,103.8484641,4.9,37,https://legioneofficial.com/,8221 5054,reformer pilates,"Chinatown, Singapore"
Swim Studio Sg,ChIJCVBUfmkV2jERk6LxhI4EtnA,"21 Canberra Link, Singapore 756973",1.446827,103.8233835,5.0,16,https://swimstudiosg.com/,9778 1356,reformer pilates,"Sembawang, Singapore"
Crestar Fitness Hougang,ChIJj2bknAUQ2jERFA-I2FEZmVI,"202 Hougang St 21, #03-00, Singapore 530202",1.3577279,103.8840853,0.0,0,,6287 6385,reformer pilates,"Hougang, Singapore"
Elements Pilates Pte Ltd,ChIJVaxrUIoZ2jER03MLrEjKZyE,"91 Tanglin Rd, #03 - 08, Singapore 247918",1.3053918,103.8250019,5.0,5,https://www.elements-pilates.com/,6720 0178,reformer pilates,"Redhill, Singapore"
PowerMoves Pilates @ Dempsey,ChIJ9zO6yTwa2jERo4P5hFnOKj8,"13 Dempsey Rd, #01-07, Singapore 249674",1.30449,103.8104586,4.9,42,http://www.powermoves.com.sg/,9299 7179,reformer pilates,"Pulau Sakijang Bendera, Singapore"
Calyx Women's Health Physiotherapy,ChIJTyWfXLEZ2jER4dVBJg5V-cs,"5 Straits View, B2-03 The Heart (Near Park Tower, Marina One, Singapore 018935",1.2764136,103.8529188,5.0,8,https://instagram.com/calyxphysio,8869 2124,clinical pilates,"Marina Bay, Singapore"
Club Pilates Clarke Quay,ChIJO7_v9mcZ2jERLjdRGne1m4Y,"20 Upper Circular Rd, #01-39/40/41 The Riverwalk, Singapore 058416",1.2885996,103.8488061,4.9,160,https://clubpilates.com.sg/,8302 0686,clinical pilates,"Chinatown, Singapore"
Evolve Physiotherapy,ChIJXzKdOWcZ2jERzrdrpOkUiaE,"35 Selegie Rd, #10-07 Parklane Shopping Mall, Singapore 188307",1.3006574,103.8495587,5.0,54,http://www.evolvephysio.space/,8719 6099,clinical pilates,"Little India, Singapore"
Physio And Sole Clinic (Tampines),ChIJuekCuYg92jER-xqbFC_rkbc,"1 Tampines Central 5, #07-09 CPF Tampines Building, Singapore 529508",1.3529798,103.9437935,4.9,173,https://physioandsole.com.sg/,9875 7282,clinical pilates,"Tampines, Singapore"
BMJ Physiotherapy @Tampines,ChIJh6oZbPE92jER4v0mO0m6JNU,"3 Tampines Central 1 #06-05, #1 Tampines Plaza, Singapore 529540",1.3529567,103.942722,4.9,209,https://bmjtherapy.com/,6871 4350,clinical pilates,"Tampines, Singapore"
Healing Place World,ChIJw4RFuqQj2jERV7-vtXTn-l0,"279 Bedok South Ave 3, Singapore 465458",1.3232195,103.9445445,5.0,5,,9757 0982,clinical pilates,"Bedok, Singapore"
"NTUC Health Rehabilitation & Physiotherapy - Pasir Ris (Physiotherapy, Occupational Therapy, Speech Therapy, Home Therapy)",ChIJIRKzc6892jERn5t7rvCeTrA,"12 Pasir Ris Walk, Singapore 518063",1.3709489,103.964662,5.0,1,https://ntuchealth.sg/elderly-care/services/rehabilitation-and-wellness/?utm_campaign=gmbwebsite&utm_source=gmb&utm_medium=organic&utm_content=rppsr,,clinical pilates,"Pasir Ris, Singapore"
The Osteopathy Clinic,ChIJH7x6HgAX2jERoO9ezMHwbkU,"11 Sin Ming Road, Two, B1-15 Thomson V, Singapore 575629",1.353405,103.8357573,5.0,3,https://www.osteopathyclinic.sg/,6974 9974,clinical pilates,"Bishan, Singapore"
Breathe Pilates - Novena Medical Centre,ChIJg94KXecZ2jER9qYtd6Q6fCk,"10 Sinaran Dr, #09-05, Singapore 307506",1.3211072,103.8443378,4.4,92,https://www.breathepilates.com.sg/novena,6571 0665,clinical pilates,"Bishan, Singapore"
PhysioMotus Pte Ltd,ChIJKbehypAZ2jERpp9rIdp86I0,"#09-27 Novena Medical Center, Square 2, 10 Sinaran Dr, Singapore 307506",1.3206513,103.8443689,4.9,17,http://www.physiomotusrehab.com/,9783 1486,clinical pilates,"Toa Payoh, Singapore"
RAPID PHYSIOCARE @ KOVAN,ChIJu6YALj8X2jERZAt4wYJStO0,"988 Upper Serangoon Rd, #01-01 Stars of Kovan, Singapore 534733",1.3611279,103.886807,4.9,96,https://rapidphysiocare.com/,6904 4900,clinical pilates,"Hougang, Singapore"
Physio & Sole Clinic (Kovan),ChIJ0wYmorYX2jERS6Fm_cuz9lM,"247 Hougang Ave 3, #01-444, Singapore 530247",1.3591698,103.8918555,4.9,463,https://physioandsole.com.sg/,9892 9566,clinical pilates,"Hougang, Singapore"
BMJ Physiotherapy Clinic | Kovan & Hougang,ChIJq-SRdjwX2jERDL5Vs4v9PKk,"Blk 204 Hougang St 21, #01-103, Singapore 530204",1.3589014,103.8851515,4.9,364,https://bmjtherapy.com/?utm_source=google&utm_medium=gbp,6909 5208,clinical pilates,"Hougang, Singapore"
Punggol West Community Centre,ChIJJQf5a-EV2jERL3qNF7NYPw0,"Block 259C Punggol Fld, #01-47, Singapore 823259",1.4042038,103.895652,4.3,74,https://www.onepa.gov.sg/cc/punggol-west-cc,6444 1128,clinical pilates,"Punggol, Singapore"
Physio & Sole Clinic (Punggol),ChIJF_T39fUV2jERMLiLHPUbZJ4,"9 Sentul Cres, #04-08 SAFRA Punggol, Singapore 828654",1.410196,103.906152,4.9,73,http://physioandsole.com/,9757 2453,clinical pilates,"Punggol, Singapore"
Civil Service Club @ Bukit Batok,ChIJMduSTzgQ2jERm52nxYo5Zps,"91 Bukit Batok West Ave 2, Singapore 659206",1.3532454,103.7484442,4.3,1951,http://www.cscbukitbatok.sg/,6513 7480,clinical pilates,"Bukit Batok, Singapore"
Synergy Physiotherapy - King Albert Park,ChIJ66eOUcER2jERGhcQcsQFfg4,"03-04 Sime Darby Centre 896 Dunearn Road Just Opp King Albert Part MRT, Singapore 589472",1.336791,103.7836817,5.0,13,http://www.synergyphysio.com.sg/,6463 0905,clinical pilates,"Bukit Panjang, Singapore"
RAPID PHYSIOCARE @ BUONA VISTA,ChIJ8ahGX7wb2jER21dcjyg5xRc,"9 N Buona Vista Dr, #01-20, Singapore 138589",1.3057338,103.7918068,5.0,37,https://rapidphysiocare.com/,9654 0427,clinical pilates,"Choa Chu Kang, Singapore"
Physio Down Under,ChIJy29DJdEb2jERUWVfNPqu0mE,"491B River Valley Road 04-01A, Tower Floor 4 Valley Point Office, Singapore 248373",1.2929026,103.8266324,5.0,114,http://www.physiodownunder.sg/,6980 8384,clinical pilates,"Queenstown, Singapore"
HelloPhysio (Orchard),ChIJUxRNl-sZ2jERg7-7-G2cdZU,"435 Orchard Rd, #16-03 Wisma Atria, Singapore 238877",1.3037148,103.8332642,5.0,169,https://hellophysio.sg/,8787 3198,clinical pilates,"Redhill, Singapore"
Edge Healthcare @ Cecil,ChIJp0FJnw0Z2jERWeMssJZML-M,"139 Cecil St, #06-02, Singapore 069539",1.2795102,103.8484079,5.0,143,https://www.edgehealthcare.com.sg/,6908 1871,clinical pilates,"Redhill, Singapore"
The Moving Body River Valley | Pilates & GYROTONIC®,ChIJO4h__J4Z2jERgreqyyditXU,"81 Clemenceau Ave, #03-22 UE Square, Singapore 239917",1.2924323,103.8426281,4.6,28,http://www.themovingbodygroup.com/,8128 9062,clinical pilates,"Tiong Bahru, Singapore"
Physio Culture,ChIJVVVFuhQZ2jERpt42JOSOjqY,"132 Jalan Bukit Merah, #160132, Singapore 160132",1.2788442,103.8283633,5.0,4,https://physioculture.com/,8869 1526,clinical pilates,"Bukit Merah, Singapore"
TSquared Physio HarbourFront,ChIJXwssCRQZ2jER6jNskilbnWM,"991F (#2, Alexandra Rd, Singapore 119974",1.2734691,103.8035797,5.0,29,https://tsquaredlab.com/sg/physiotherapy,8025 3308,clinical pilates,"Bukit Merah, Singapore"
SOMA HAUS,ChIJSbWAgW4Z2jER13hLOCR_NTM,"281 Joo Chiat Rd, Level 3, Singapore 427535",1.3101046,103.9019917,4.9,180,https://somahaus.co/,8921 3726,clinical pilates,"Geylang, Singapore"
"Inspire Mum & Baby – Prenatal & Postnatal Fitness, Birth & Swimming Centre in Singapore",ChIJvziOJG0Z2jERFcu-9tYG74g,"188-2 Tanjong Katong Rd, Singapore 436990",1.309108,103.8943875,4.9,170,https://www.inspiremumbaby.com/?utm_source=google&utm_medium=google_my_business&utm_campaign=google_my_business,9234 1866,clinical pilates,"Geylang, Singapore"
The Rehab Lab (Sports & Spine Physiotherapy Clinic),ChIJZcD5ASUZ2jER7bvRf2Q2pKU,"60 Tessensohn Rd, #02-00 Civil Service Club, Singapore 217664",1.3158251,103.8561832,5.0,1265,https://www.therehablabsg.com/,8057 1800,clinical pilates,"Kallang, Singapore"
Mark & Joko Elite Physio Sports Clinic,ChIJoW30SsQZ2jER2Qldm1wci44,"120 Rangoon Rd, #01-02 Maple Leaf - Elite 1, Singapore 218398",1.3152706,103.8537326,4.9,49,http://www.markjoko.sg/,8223 7914,clinical pilates,"Kallang, Singapore"
Rapha Physiotherapy (Potong Pasir),ChIJbcwinEEX2jEREWzbTiUCCig,"2 Tai Thong Cres, #01-22 The Venue Shoppes, Singapore 347836",1.3292466,103.8689931,5.0,85,https://www.raphaphysiotherapy.com.sg/,8113 4164,clinical pilates,"Potong Pasir, Singapore"
PowerMoves Pilates,ChIJ7XgtHOAW2jERHipwJEkPZ0o,"8 Sinaran Dr, Singapore 307470",1.3200182,103.8447218,4.5,29,http://www.powermoves.com.sg/,9299 7179,clinical pilates,"Potong Pasir, Singapore"
Health2u,ChIJGXDlrQ0Z2jERsz-HSsBZIn4,"101 Telok Ayer St, #03-01, Singapore 068574",1.281787,103.8483829,4.9,152,http://www.health2u.sg/,8358 2144,clinical pilates,"Potong Pasir, Singapore"
Posture Plus Pte. Ltd.,ChIJbZM7640Z2jERZ6zWky0ucx8,"111 Somerset Rd, #05-16, Singapore 238164",1.3004483,103.8376235,5.0,87,https://postureplus.sg/,9457 4757,clinical pilates,"Potong Pasir, Singapore"
PHYX Physiotherapy+,ChIJ5funpJMX2jERJkLz0DJyWwI,"7 Fraser St, #01-04 Duo Galleria, Singapore 189356",1.3006282,103.8578867,5.0,50,https://phyx.sg/,9799 3088,clinical pilates,"Eunos, Singapore"
RAPID PHYSIOCARE @ PAYA LEBAR,ChIJBbTcLe0Z2jER-kVltfA-0ww,"1 Paya Lebar Link #01-06 PLQ2, Paya Lebar Quarter, Singapore 408533",1.3174326,103.8942071,5.0,192,https://rapidphysiocare.com/,6904 4900,clinical pilates,"Paya Lebar, Singapore"
The Physio Studio Singapore,ChIJb2nSw10Z2jERfsC7uchPHmQ,"111 Somerset Rd, #11-21 TripleOne Somerset, Singapore 238164",1.3001685,103.8372952,4.9,72,https://www.thephysiostudio.sg/,9820 2723,clinical pilates,"Mountbatten, Singapore"
Heal360 Physioclinic - East Coast,ChIJgZVhYHEY2jERFbR7aBEsP9Q,"63 E Coast Rd, #01-03, Singapore 428776",1.3052246,103.9035835,5.0,32,https://physioclinic.sg/,9639 0509,clinical pilates,"Mountbatten, Singapore"
Heal360 Physioclinic,ChIJc27GKG0Z2jER_o6KJRYn-sw,"46 Tras St, Singapore 078985",1.2782282,103.8442895,4.9,475,http://www.physioclinic.sg/,6224 4178,clinical pilates,"Mountbatten, Singapore"
Rapid Physiocare @ Novena,ChIJaa7WNzQZ2jERdOeoIs8zNAk,"8 Sinaran Dr, #02-02/03 Specialist Center, Singapore 307470",1.3204747,103.8448887,4.9,415,https://rapidphysiocare.com/,6904 4900,clinical pilates,"Mountbatten, Singapore"
Singapore Physio,ChIJ6f_eIZkZ2jERzspGKA7zSoE,"1 Orchard Blvd, #06-09 Camden Medical Centre, Singapore 248649",1.3033039,103.8239218,4.9,104,http://www.singaporephysio.com/,6518 3668,clinical pilates,"Loyang, Singapore"
Options Pilates Studio,ChIJrcyed5cZ2jERvzIFRZ_4B7w,"71 Oxley Rise, #01-08 The Rise @ Oxley, Singapore 238698",1.297371,103.843134,5.0,17,https://optionspilatesstudio.com/sg/,9626 1180,clinical pilates,"Loyang, Singapore"
HelloPhysio (Raffles Hotel Arcade),ChIJ4wqvmx0Z2jERyYXsbU_AHnY,"328 N Bridge Rd, #02-36 Raffles Hotel Arcade, Singapore 188719",1.2959631,103.8546436,5.0,39,https://www.hellophysio.sg/,8686 0959,clinical pilates,"Changi Village, Singapore"
Absolute Pilates (Great World),ChIJ6VCNlNsZ2jER8EhCNQ88pVU,"1 Kim Seng Promenade, b2 130, Singapore 237994",1.2926936,103.8323201,2.5,19,https://www.absoluteboutiquefitness.com.sg/,,clinical pilates,"Changi Village, Singapore"
Strength Clinic Academy,ChIJhT9PiZUZ2jERlPQqkgVNhAA,"6A Shenton Wy, #03-06 Downtown Gallery, Singapore 068815",1.2767137,103.8482069,5.0,225,https://strengthclinicacademy.com/,6904 9537,clinical pilates,"Sentosa, Singapore"
Core Concepts Physiotherapy Harbour Front,ChIJAybKOeIb2jER88oq4cm94m4,"1 Maritime Square, #09-10 Harbourfront Centre, Singapore 099253",1.2645676,103.8202012,4.9,448,https://www.coreconceptsphysio.sg/?utm_source=GMBlisting&utm_medium=Organic,6226 3632,clinical pilates,"Sentosa, Singapore"
Rapha Physiotherapy (Seletar),ChIJmUnjkDkX2jERLx5RjjXk8fE,"455 Sengkang W Ave, #01-14 Island Family Clinic, Singapore 790455",1.3913614,103.8712348,5.0,13,http://www.raphaphysiotherapy.com.sg/,8113 4164,clinical pilates,"Pulau Seletar, Singapore"
Prorehab Farrer Park,ChIJHX2SpXkZ2jERDLmvEH2yuLA,"213 Rangoon Rd, Singapore 218455",1.3176857,103.8524867,5.0,88,https://www.prorehab.sg/,8815 0758,clinical pilates,"Pulau Seletar, Singapore"
H-Kore Singapore,ChIJE3XbML0Z2jERz2k0t-91-Qo,"14 Gemmill Ln, #01-01, Singapore 069253",1.28235,103.8470044,4.8,37,https://www.h-kore.sg/,8834 4485,megaformer,Singapore
The Movement Academy | Balanced Body® & GYROTONIC® Education Center,ChIJLYlQfBQZ2jERUK-uUWhPCgo,"81 Clemenceau Ave, #03-22 UE Square, Singapore 239917",1.2921309,103.8425941,4.7,13,http://themovementacademy.sg/,8428 9887,megaformer,"Marina Bay, Singapore"
Jewel Changi Airport,ChIJw3l-FL4X2jERw2pScvHQCbg,Singapore,1.3602094,103.9897598,4.8,87025,https://www.jewelchangiairport.com/,6956 9898,megaformer,"Changi, Singapore"
Jewel Rain Vortex,ChIJiyPzSU092jERyO9c-c91new,"78 Airport Blvd., Singapore 819666",1.360136,103.98973,4.8,1761,https://www.jewelchangiairport.com/en/attractions/rain-vortex.html,,megaformer,"Changi, Singapore"
HomeTeamNS Khatib,ChIJCy5VTKMV2jERcEdrN9vyBM4,"2 Yishun Walk, Singapore 767944",1.4143361,103.8311272,4.6,1570,https://www.hometeamns.sg/khatib/,6708 6670,megaformer,"Yishun, Singapore"
Jumping Singapore,ChIJe8U0iaEV2jERXmrIiSeFtJA,"BKK, Yishun Ave 9, #01-126 Block 318A, Singapore 761318",1.4341054,103.8436132,3.3,3,https://jumpingsingapore.com/,9773 5538,megaformer,"Yishun, Singapore"
AMK Hub,ChIJT80kwuYW2jERhogn4ZW0fG4,"53 Ang Mo Kio Ave 3, Singapore 569933",1.3690023,103.8481594,4.2,14912,https://www.amkhub.com.sg/,6753 9000,megaformer,"Ang Mo Kio, Singapore"
Hillion Mall,ChIJ_8HAraQR2jERaLrfjzD5k7Y,"17 Petir Rd, Singapore 678278",1.3785144,103.7630196,4.2,8709,https://www.hillionmall.com.sg/,6769 0009,megaformer,"Bukit Panjang, Singapore"
FLYPROJECT - LOEWEN GARDEN (DEMPSEY HILL),ChIJ93vM8_4b2jERva7GX3Brqdc,"75E Loewen Rd, Tanglin Camp, Singapore 248845",1.3019673,103.8130132,3.4,26,http://www.flyproject.co/sg,6015 0772,megaformer,"Queenstown, Singapore"
Absolute Boutique Fitness Studio @ The Star Vista,ChIJNW4RIe8b2jERf2VMFhH_GyQ,"1 Vista Exchange Green, #02-25/26, Singapore 138617",1.3067721,103.7879844,3.4,38,https://www.absoluteboutiquefitness.com.sg/,,megaformer,"Queenstown, Singapore"
Panna Space 睿空间运动美学工作室,ChIJq7GaodkZ2jERlEBIgzwXpn0,"359C Joo Chiat Rd, Singapore 427604",1.3083915,103.9032974,0.0,0,,,megaformer,"Marine Parade, Singapore"
MUTINY Palais Renaissance,ChIJf_LZgf0Z2jERGM__mbmlzvA,"390 Orchard Rd, #01-08/09 Palais Renaissance, Singapore 238871",1.3068425,103.8295881,4.7,19,https://www.mutinyworkit.com/,8814 1523,megaformer,"Sisters' Islands, Singapore"
The Better Movement Studio,ChIJ6Y906JMZ2jERYMinUE5M-Sw,"5 Tank Rd, #03-03, Singapore 238061",1.2939575,103.8428659,5.0,23,https://thebettermovementstudio.com/,9116 5800,megaformer,"Pulau Busing, Singapore"
Pulau Seraya Power Station,ChIJI2N70M8E2jERPym3SgucGVY,"3 Seraya Ave, Singapore 628209",1.2788909,103.7197392,3.8,6,https://ytlpowerseraya.com.sg/activities/fuel-management/,6266 1955,megaformer,"Pulau Seraya, Singapore"
